,0,1,2,3
34467,ENSG00000237827.1,RPS15AP29,processed_pseudogene,2
34468,ENSG00000237828.1,PA2G4P1,processed_pseudogene,1
34469,ENSG00000237832.1,AL138808.1,lncRNA,0
34470,ENSG00000237833.1,AL391380.1,processed_pseudogene,0
34471,ENSG00000237835.1,AC007064.3,processed_pseudogene,0
34472,ENSG00000237836.6,PHKA2-AS1,lncRNA,21
34473,ENSG00000237837.1,AC159540.1,lncRNA,0
34474,ENSG00000237838.1,AC092422.1,lncRNA,3
34475,ENSG00000237840.6,FAM21FP,transcribed_unprocessed_pseudogene,41
34476,ENSG00000237841.1,KRTAP19-9P,unprocessed_pseudogene,0
34477,ENSG00000237842.2,SMU1P1,processed_pseudogene,3
34478,ENSG00000237843.2,AC016903.2,lncRNA,0
34479,ENSG00000237844.2,AC016766.1,lncRNA,0
34480,ENSG00000237845.1,AL139161.1,lncRNA,1
34481,ENSG00000237846.1,AL773545.3,processed_pseudogene,8
34482,ENSG00000237848.1,AL606489.2,processed_pseudogene,1
34483,ENSG00000237849.1,NFYAP1,processed_pseudogene,0
34484,ENSG00000237850.7,AC091304.1,transcribed_unprocessed_pseudogene,0
34485,ENSG00000237851.1,AL023584.2,lncRNA,4
34486,ENSG00000237852.1,AC119800.1,lncRNA,2
34487,ENSG00000237853.6,NFIA-AS1,lncRNA,8
34488,ENSG00000237854.3,LINC00674,transcribed_unprocessed_pseudogene,246
34489,ENSG00000237856.1,AC062020.1,lncRNA,0
34490,ENSG00000237859.2,EEF1A1P31,unprocessed_pseudogene,0
34491,ENSG00000237860.1,SLC6A14P2,unprocessed_pseudogene,0
34492,ENSG00000237861.1,AL513325.1,processed_pseudogene,2
34493,ENSG00000237862.2,Z94160.1,lncRNA,0
34494,ENSG00000237863.3,AL035425.1,lncRNA,0
34495,ENSG00000237864.1,LINC00322,lncRNA,6
34496,ENSG00000237868.1,AC097533.1,processed_pseudogene,1
34497,ENSG00000237870.6,AC073130.1,lncRNA,1
34498,ENSG00000237872.4,POU5F1P4,processed_pseudogene,2
34499,ENSG00000237873.1,DLGAP5P2,processed_pseudogene,0
34500,ENSG00000237874.2,AL136972.1,lncRNA,0
34501,ENSG00000237875.1,AL353691.1,processed_pseudogene,0
34502,ENSG00000237876.1,AKR1B1P4,processed_pseudogene,0
34503,ENSG00000237877.7,LINC01473,lncRNA,35
34504,ENSG00000237879.1,LINC00398,lncRNA,3
34505,ENSG00000237880.2,LINC01885,lncRNA,0
34506,ENSG00000237882.1,PPIAP13,processed_pseudogene,5
34507,ENSG00000237883.2,DGUOK-AS1,lncRNA,44
34508,ENSG00000237885.1,AL359672.1,processed_pseudogene,0
34509,ENSG00000237886.1,NALT1,lncRNA,15
34510,ENSG00000237887.1,RPL23AP32,processed_pseudogene,1
34511,ENSG00000237888.1,AC087650.1,processed_pseudogene,2
34512,ENSG00000237891.1,AL441985.1,processed_pseudogene,0
34513,ENSG00000237892.1,KLF7-IT1,lncRNA,51
34514,ENSG00000237896.6,AC005008.2,lncRNA,0
34515,ENSG00000237897.2,AL512844.2,processed_pseudogene,0
34516,ENSG00000237899.1,AL031289.1,lncRNA,4
34517,ENSG00000237901.1,AC009161.1,processed_pseudogene,0
34518,ENSG00000237902.1,TSPY21P,unprocessed_pseudogene,0
34519,ENSG00000237903.1,AC004000.1,lncRNA,8
34520,ENSG00000237904.2,BX284632.2,processed_pseudogene,0
34521,ENSG00000237906.1,MUPP,transcribed_unprocessed_pseudogene,0
34522,ENSG00000237910.1,MTCO1P18,unprocessed_pseudogene,0
34523,ENSG00000237911.2,SRP68P3,unprocessed_pseudogene,0
34524,ENSG00000237913.1,FTLP19,processed_pseudogene,0
34525,ENSG00000237914.5,SIRPG-AS1,lncRNA,3
34526,ENSG00000237916.1,RPL37P12,processed_pseudogene,12
34527,ENSG00000237917.1,PARP4P1,unprocessed_pseudogene,14
34528,ENSG00000237919.5,LRRC7-AS1,lncRNA,0
34529,ENSG00000237920.2,AL162591.1,unprocessed_pseudogene,0
34530,ENSG00000237921.2,AC004543.1,lncRNA,3
34531,ENSG00000237922.1,AL450309.1,processed_pseudogene,2
34532,ENSG00000237923.1,LINC02570,lncRNA,1
34533,ENSG00000237924.1,RPL21P112,processed_pseudogene,1
34534,ENSG00000237926.1,AC239367.3,unprocessed_pseudogene,0
34535,ENSG00000237927.1,AL078604.2,lncRNA,18
34536,ENSG00000237928.6,NFIA-AS2,lncRNA,11
34537,ENSG00000237929.1,RPL31P3,processed_pseudogene,1
34538,ENSG00000237930.1,RPL31P14,processed_pseudogene,0
34539,ENSG00000237931.1,CLIC4P3,processed_pseudogene,0
34540,ENSG00000237934.1,AL590729.1,lncRNA,6
34541,ENSG00000237936.1,AL353093.1,processed_pseudogene,0
34542,ENSG00000237937.6,LINC02702,lncRNA,12
34543,ENSG00000237938.5,AL450998.2,lncRNA,16
34544,ENSG00000237939.1,IDI1P1,processed_pseudogene,0
34545,ENSG00000237940.3,LINC01238,lncRNA,18
34546,ENSG00000237941.2,KCNQ1DN,lncRNA,0
34547,ENSG00000237943.7,PRKCQ-AS1,lncRNA,308
34548,ENSG00000237945.7,LINC00649,lncRNA,112
34549,ENSG00000237947.1,AL583854.1,lncRNA,0
34550,ENSG00000237948.1,MTATP6P20,processed_pseudogene,0
34551,ENSG00000237949.2,LINC00844,lncRNA,0
34552,ENSG00000237950.3,AL357079.1,lncRNA,16
34553,ENSG00000237951.1,PPIL1P1,processed_pseudogene,0
34554,ENSG00000237952.1,RPL7AP73,processed_pseudogene,1
34555,ENSG00000237953.1,RPS13P5,processed_pseudogene,0
34556,ENSG00000237954.7,AL445218.1,lncRNA,0
34557,ENSG00000237955.1,AC245884.4,processed_pseudogene,1
34558,ENSG00000237956.1,TRIAP1P1,processed_pseudogene,0
34559,ENSG00000237957.6,CT47A5,protein_coding,0
34560,ENSG00000237959.1,RPL36AP10,processed_pseudogene,1
34561,ENSG00000237961.4,AC118282.1,processed_pseudogene,0
34562,ENSG00000237963.1,PRXL2CP1,processed_pseudogene,0
34563,ENSG00000237964.3,RAD52P1,processed_pseudogene,0
34564,ENSG00000237968.1,AC007322.3,unprocessed_pseudogene,0
34565,ENSG00000237970.1,TMEM161BP1,processed_pseudogene,0
34566,ENSG00000237971.1,AL445523.1,processed_pseudogene,0
34567,ENSG00000237972.1,TUBG1P,processed_pseudogene,1
34568,ENSG00000237973.1,MTCO1P12,unprocessed_pseudogene,5507
34569,ENSG00000237974.1,AC000111.2,processed_pseudogene,0
34570,ENSG00000237975.7,FLG-AS1,lncRNA,51
34571,ENSG00000237976.1,RFX5-AS1,lncRNA,18
34572,ENSG00000237977.1,EIF4HP2,processed_pseudogene,22
34573,ENSG00000237978.6,KCNMB2-AS1,lncRNA,7
34574,ENSG00000237979.1,DNAJB12P1,processed_pseudogene,1
34575,ENSG00000237980.2,LINC02773,lncRNA,8
34576,ENSG00000237982.1,AP006193.1,processed_pseudogene,0
34577,ENSG00000237984.3,PTENP1,transcribed_processed_pseudogene,60
34578,ENSG00000237986.4,CELF2-AS2,lncRNA,1
34579,ENSG00000237987.1,AL606970.4,lncRNA,0
34580,ENSG00000237988.5,OR2I1P,protein_coding,743
34581,ENSG00000237989.1,LINC01679,lncRNA,80
34582,ENSG00000237990.3,CNTN4-AS1,lncRNA,1
34583,ENSG00000237991.3,RPL35P1,processed_pseudogene,121
34584,ENSG00000237992.3,LINC01808,lncRNA,0
34585,ENSG00000237993.1,AL365318.1,lncRNA,1
34586,ENSG00000237994.1,AC003659.1,lncRNA,0
34587,ENSG00000237997.1,RCC2P2,processed_pseudogene,0
34588,ENSG00000237999.2,ACTG1P19,processed_pseudogene,0
34589,ENSG00000238000.1,PSME2P1,processed_pseudogene,66
34590,ENSG00000238001.2,SNRPCP1,processed_pseudogene,7
34591,ENSG00000238002.3,NPAP1P6,processed_pseudogene,0
34592,ENSG00000238003.1,RPL10P4,processed_pseudogene,5
34593,ENSG00000238004.1,AC009227.2,lncRNA,0
34594,ENSG00000238005.4,AL391832.2,lncRNA,322
34595,ENSG00000238007.1,AC024619.1,lncRNA,0
34596,ENSG00000238008.1,COX6CP10,processed_pseudogene,0
34597,ENSG00000238009.6,AL627309.1,lncRNA,0
34598,ENSG00000238010.1,AL161908.2,lncRNA,0
34599,ENSG00000238012.2,AC114752.1,lncRNA,0
34600,ENSG00000238013.1,AC109583.2,processed_pseudogene,0
34601,ENSG00000238015.2,AC104837.2,processed_pseudogene,2
34602,ENSG00000238018.2,AC093110.1,lncRNA,51
34603,ENSG00000238019.1,AL360169.1,lncRNA,0
34604,ENSG00000238020.1,HTR3E-AS1,lncRNA,1
34605,ENSG00000238021.6,ARMC4P1,transcribed_unprocessed_pseudogene,2
34606,ENSG00000238022.2,LMX1A-AS1,lncRNA,0
34607,ENSG00000238024.1,DDX39BP2,unprocessed_pseudogene,1
34608,ENSG00000238025.1,ZDHHC4P1,processed_pseudogene,2
34609,ENSG00000238026.1,AC117434.1,processed_pseudogene,0
34610,ENSG00000238029.1,RALBP1P2,processed_pseudogene,0
34611,ENSG00000238031.1,AC090505.2,lncRNA,0
34612,ENSG00000238032.1,S100A11P5,processed_pseudogene,0
34613,ENSG00000238034.1,AL109807.1,lncRNA,0
34614,ENSG00000238035.8,AC138035.1,lncRNA,12
34615,ENSG00000238037.1,OOSP1P1,processed_pseudogene,0
34616,ENSG00000238038.1,ATP6V0E1P3,processed_pseudogene,0
34617,ENSG00000238039.1,AC244197.2,lncRNA,9
34618,ENSG00000238040.1,SALL4P2,processed_pseudogene,0
34619,ENSG00000238041.3,TMEM230P2,processed_pseudogene,0
34620,ENSG00000238042.5,LINC02257,lncRNA,7
34621,ENSG00000238043.1,AC024559.1,lncRNA,0
34622,ENSG00000238045.9,AC009133.1,lncRNA,162
34623,ENSG00000238046.1,MTND5P22,processed_pseudogene,0
34624,ENSG00000238047.1,MTND1P30,processed_pseudogene,0
34625,ENSG00000238048.1,ART2P,unprocessed_pseudogene,0
34626,ENSG00000238049.2,Z92846.1,processed_pseudogene,0
34627,ENSG00000238051.1,ISCUP1,processed_pseudogene,0
34628,ENSG00000238054.3,AL691515.2,lncRNA,0
34629,ENSG00000238055.1,Z98742.3,processed_pseudogene,2
34630,ENSG00000238057.10,ZEB2-AS1,lncRNA,0
34631,ENSG00000238058.2,AL355574.1,lncRNA,67
34632,ENSG00000238059.1,HSPE1P21,processed_pseudogene,5
34633,ENSG00000238061.2,AL356273.2,processed_pseudogene,2
34634,ENSG00000238062.6,SPATA3-AS1,lncRNA,6
34635,ENSG00000238063.3,LINC01685,lncRNA,0
34636,ENSG00000238065.1,LRRC57P1,processed_pseudogene,0
34637,ENSG00000238066.1,AC005002.1,processed_pseudogene,0
34638,ENSG00000238067.1,XKRYP1,unprocessed_pseudogene,0
34639,ENSG00000238069.1,RPLP0P7,processed_pseudogene,0
34640,ENSG00000238072.1,CDC26P1,processed_pseudogene,2
34641,ENSG00000238073.1,RBMY2HP,unprocessed_pseudogene,0
34642,ENSG00000238074.5,TSPY9P,protein_coding,0
34643,ENSG00000238075.1,RPSAP32,processed_pseudogene,0
34644,ENSG00000238076.1,MRPL48P1,processed_pseudogene,0
34645,ENSG00000238077.1,NMNAT1P3,processed_pseudogene,0
34646,ENSG00000238078.1,LINC01352,lncRNA,5
34647,ENSG00000238079.1,AL356121.1,processed_pseudogene,0
34648,ENSG00000238081.1,AC099063.2,processed_pseudogene,0
34649,ENSG00000238082.1,NUDCP2,processed_pseudogene,14
34650,ENSG00000238083.8,LRRC37A2,protein_coding,421
34651,ENSG00000238084.4,AL031284.1,processed_pseudogene,2
34652,ENSG00000238085.1,AL590682.1,processed_pseudogene,6
34653,ENSG00000238086.5,PPP1R26P1,processed_pseudogene,5
34654,ENSG00000238087.3,FMO8P,unprocessed_pseudogene,0
34655,ENSG00000238088.1,OFD1P7Y,unprocessed_pseudogene,0
34656,ENSG00000238090.1,AC006195.1,processed_pseudogene,0
34657,ENSG00000238092.1,CEACAMP6,unprocessed_pseudogene,0
34658,ENSG00000238094.1,AC245036.4,unprocessed_pseudogene,0
34659,ENSG00000238097.2,LINC02037,lncRNA,0
34660,ENSG00000238098.9,ABCA17P,transcribed_unitary_pseudogene,19
34661,ENSG00000238099.3,LINC01625,lncRNA,2
34662,ENSG00000238102.2,AL080248.1,lncRNA,0
34663,ENSG00000238103.4,RPL9P7,processed_pseudogene,29
34664,ENSG00000238105.7,GOLGA2P5,transcribed_unprocessed_pseudogene,673
34665,ENSG00000238107.1,LINC02806,lncRNA,0
34666,ENSG00000238108.1,AL139135.2,processed_pseudogene,0
34667,ENSG00000238109.1,RNF14P3,processed_pseudogene,1
34668,ENSG00000238110.1,AL353572.2,processed_pseudogene,0
34669,ENSG00000238111.1,RPS13P4,processed_pseudogene,0
34670,ENSG00000238113.7,LINC01410,lncRNA,14
34671,ENSG00000238116.2,RAD21P1,processed_pseudogene,1
34672,ENSG00000238117.1,AP000844.2,lncRNA,1
34673,ENSG00000238118.1,SLC25A24P2,unprocessed_pseudogene,0
34674,ENSG00000238120.1,LINC01589,lncRNA,50
34675,ENSG00000238121.6,LINC00426,lncRNA,44
34676,ENSG00000238122.1,AL359258.1,lncRNA,0
34677,ENSG00000238123.1,MID1IP1-AS1,lncRNA,0
34678,ENSG00000238124.1,AC114501.3,lncRNA,0
34679,ENSG00000238125.1,SLC9A3P2,processed_pseudogene,0
34680,ENSG00000238129.5,AL121904.1,lncRNA,1
34681,ENSG00000238131.2,LINC02854,lncRNA,0
34682,ENSG00000238132.2,CASC4P1,processed_pseudogene,5
34683,ENSG00000238133.6,MAP3K20-AS1,lncRNA,18
34684,ENSG00000238135.1,USP9YP10,unprocessed_pseudogene,0
34685,ENSG00000238137.2,ARPC3P2,processed_pseudogene,2
34686,ENSG00000238138.1,AC027124.2,processed_pseudogene,0
34687,ENSG00000238139.2,AL590559.1,processed_pseudogene,0
34688,ENSG00000238140.1,AC104170.1,lncRNA,3
34689,ENSG00000238141.2,BRWD1-AS1,lncRNA,1
34690,ENSG00000238142.2,BX284668.5,lncRNA,68
34691,ENSG00000238143.1,AL161631.1,processed_pseudogene,0
34692,ENSG00000238145.2,TUBAP8,processed_pseudogene,0
34693,ENSG00000238149.1,AC104978.1,processed_pseudogene,1
34694,ENSG00000238150.1,AC008753.1,processed_pseudogene,2
34695,ENSG00000238151.1,MLLT10P1,processed_pseudogene,4
34696,ENSG00000238152.2,OR7E140P,unprocessed_pseudogene,0
34697,ENSG00000238153.1,Z99755.1,processed_pseudogene,0
34698,ENSG00000238154.1,USP9YP4,unprocessed_pseudogene,0
34699,ENSG00000238156.1,AL445465.2,lncRNA,0
34700,ENSG00000238158.6,AL391422.3,lncRNA,0
34701,ENSG00000238160.1,LINC02863,lncRNA,1
34702,ENSG00000238161.1,OR7E117P,unprocessed_pseudogene,0
34703,ENSG00000238162.1,AC009237.11,processed_pseudogene,0
34704,ENSG00000238164.6,TNFRSF14-AS1,lncRNA,380
34705,ENSG00000238165.1,AC007560.1,processed_pseudogene,0
34706,ENSG00000238166.2,AC022748.1,transcribed_unprocessed_pseudogene,0
34707,ENSG00000238168.5,IFITM3P5,processed_pseudogene,4
34708,ENSG00000238169.2,LINC01053,lncRNA,0
34709,ENSG00000238171.1,AC068196.1,lncRNA,1
34710,ENSG00000238172.2,RPS2P35,processed_pseudogene,2
34711,ENSG00000238173.1,RPL39P6,processed_pseudogene,0
34712,ENSG00000238176.1,AL390061.1,lncRNA,0
34713,ENSG00000238178.7,AC078993.1,lncRNA,2
34714,ENSG00000238180.1,RPL21P34,processed_pseudogene,0
34715,ENSG00000238181.2,AHCYP2,processed_pseudogene,12
34716,ENSG00000238183.2,RPS27P5,processed_pseudogene,0
34717,ENSG00000238184.1,CD81-AS1,lncRNA,2
34718,ENSG00000238185.1,AL353680.1,lncRNA,0
34719,ENSG00000238186.1,AL603839.2,lncRNA,6
34720,ENSG00000238188.1,AL049733.1,processed_pseudogene,1
34721,ENSG00000238189.2,ENOX1-AS2,lncRNA,0
34722,ENSG00000238190.1,HMGB1P15,processed_pseudogene,0
34723,ENSG00000238191.3,CLUHP1,unprocessed_pseudogene,0
34724,ENSG00000238192.1,BX284656.2,lncRNA,0
34725,ENSG00000238193.1,HADHBP1,processed_pseudogene,0
34726,ENSG00000238194.2,PHACTR3-AS1,lncRNA,0
34727,ENSG00000238195.1,AL021153.1,lncRNA,0
34728,ENSG00000238197.6,PAXBP1-AS1,lncRNA,79
34729,ENSG00000238198.2,LRIG2-DT,lncRNA,3
34730,ENSG00000238199.1,UBE2V2P3,processed_pseudogene,0
34731,ENSG00000238200.1,MGAT2P2,processed_pseudogene,0
34732,ENSG00000238201.1,AC114752.2,lncRNA,0
34733,ENSG00000238205.3,MPC1L,protein_coding,0
34734,ENSG00000238207.2,AC009312.1,lncRNA,1
34735,ENSG00000238210.4,ETDA,protein_coding,0
34736,ENSG00000238211.1,POLR2LP1,processed_pseudogene,1
34737,ENSG00000238212.3,LINC02096,lncRNA,0
34738,ENSG00000238213.1,TARDBPP2,processed_pseudogene,0
34739,ENSG00000238215.1,AL513185.3,processed_pseudogene,0
34740,ENSG00000238217.6,LINC01877,lncRNA,1
34741,ENSG00000238220.1,AP000275.1,processed_pseudogene,0
34742,ENSG00000238221.1,AL139095.4,lncRNA,2
34743,ENSG00000238222.3,MKRN4P,processed_pseudogene,2
34744,ENSG00000238223.1,AL121878.1,processed_pseudogene,0
34745,ENSG00000238224.1,AC104462.2,lncRNA,0
34746,ENSG00000238225.1,CRIP1P2,processed_pseudogene,3
34747,ENSG00000238227.8,TMEM250,protein_coding,6774
34748,ENSG00000238228.1,OR7E7P,unprocessed_pseudogene,9
34749,ENSG00000238230.2,LINC00391,lncRNA,1
34750,ENSG00000238231.2,AL512288.2,processed_pseudogene,5
34751,ENSG00000238232.1,AL356364.1,lncRNA,0
34752,ENSG00000238235.1,TSPY11P,unprocessed_pseudogene,0
34753,ENSG00000238236.1,MTCYBP14,processed_pseudogene,0
34754,ENSG00000238241.2,CCR12P,transcribed_unprocessed_pseudogene,1
34755,ENSG00000238242.2,LINC02778,lncRNA,2
34756,ENSG00000238243.3,OR2W3,protein_coding,2
34757,ENSG00000238244.3,GABARAPL3,processed_pseudogene,0
34758,ENSG00000238245.2,MYO5BP2,processed_pseudogene,1
34759,ENSG00000238246.1,AC069549.1,lncRNA,4
34760,ENSG00000238247.2,RDXP3,processed_pseudogene,3
34761,ENSG00000238249.2,HMGN2P17,processed_pseudogene,145
34762,ENSG00000238250.1,ST6GAL2-IT1,lncRNA,0
34763,ENSG00000238251.2,NSA2P7,processed_pseudogene,2
34764,ENSG00000238254.3,AC008496.1,processed_pseudogene,0
34765,ENSG00000238256.1,MTND5P20,processed_pseudogene,0
34766,ENSG00000238257.1,AP000244.1,unprocessed_pseudogene,0
34767,ENSG00000238258.1,AL121748.1,lncRNA,2
34768,ENSG00000238259.1,PHF5GP,processed_pseudogene,0
34769,ENSG00000238260.1,AL513320.1,lncRNA,13
34770,ENSG00000238262.1,NTM-IT,lncRNA,0
34771,ENSG00000238263.1,RPL21P88,processed_pseudogene,0
34772,ENSG00000238265.1,LINC00317,lncRNA,0
34773,ENSG00000238266.2,LINC00707,lncRNA,12
34774,ENSG00000238267.1,AC104850.1,processed_pseudogene,1
34775,ENSG00000238269.9,PAGE2B,protein_coding,0
34776,ENSG00000238270.1,AL591504.1,lncRNA,0
34777,ENSG00000238271.2,IFNWP19,unprocessed_pseudogene,0
34778,ENSG00000238272.1,AL139142.1,lncRNA,1
34779,ENSG00000238273.3,AC108058.1,lncRNA,58
34780,ENSG00000238275.2,HOMER2P2,processed_pseudogene,0
34781,ENSG00000238276.6,AL354863.1,lncRNA,0
34782,ENSG00000238277.1,AC068483.1,lncRNA,0
34783,ENSG00000238278.3,ALG1L6P,unprocessed_pseudogene,56
34784,ENSG00000238279.1,BX470102.1,lncRNA,81
34785,ENSG00000238280.2,AC067751.1,lncRNA,0
34786,ENSG00000238282.1,AL121781.1,lncRNA,0
34787,ENSG00000238283.3,TBC1D3P1,transcribed_unprocessed_pseudogene,1
34788,ENSG00000238284.2,LINC01448,lncRNA,0
34789,ENSG00000238285.1,MRPL50P2,processed_pseudogene,0
34790,ENSG00000238286.1,SLC35E1P1,processed_pseudogene,9
34791,ENSG00000238287.1,AL603839.3,lncRNA,10
34792,ENSG00000238288.1,MTND3P23,unprocessed_pseudogene,0
34793,ENSG00000238290.1,AL034417.2,lncRNA,112
34794,ENSG00000238291.1,AL391704.2,lncRNA,0
34795,ENSG00000238295.1,AC019080.2,snoRNA,0
34796,ENSG00000238297.2,U3,snoRNA,0
34797,ENSG00000238300.1,SNORD121B,snoRNA,0
34798,ENSG00000238302.1,RNU7-120P,snRNA,0
34799,ENSG00000238304.1,RNU7-50P,snRNA,0
34800,ENSG00000238311.1,SNORD13E,snoRNA,1
34801,ENSG00000238316.1,AL627082.2,snoRNA,0
34802,ENSG00000238317.2,SNORD11,snoRNA,3
34803,ENSG00000238324.1,RN7SKP198,misc_RNA,0
34804,ENSG00000238326.1,AC016596.1,snoRNA,0
34805,ENSG00000238344.1,SNORD126,snoRNA,0
34806,ENSG00000238357.1,RNU7-148P,snRNA,0
34807,ENSG00000238358.2,AC004969.1,lncRNA,2
34808,ENSG00000238363.1,SNORA13,snoRNA,1
34809,ENSG00000238364.1,RNU7-140P,snRNA,4
34810,ENSG00000238365.3,RNU7-57P,snRNA,0
34811,ENSG00000238366.1,Y_RNA,misc_RNA,2
34812,ENSG00000238367.1,MIR2113,miRNA,0
34813,ENSG00000238370.1,RNU7-103P,snRNA,0
34814,ENSG00000238371.1,AC010145.2,snoRNA,0
34815,ENSG00000238372.1,AP001329.1,snoRNA,0
34816,ENSG00000238374.1,RNU7-180P,snRNA,0
34817,ENSG00000238379.1,RNA5SP103,rRNA_pseudogene,0
34818,ENSG00000238380.1,RNU7-165P,snRNA,0
34819,ENSG00000238382.1,RNU6-1211P,snRNA,0
34820,ENSG00000238386.1,RNU7-48P,snRNA,0
34821,ENSG00000238387.1,AC122179.1,snoRNA,0
34822,ENSG00000238390.1,AP000254.1,snoRNA,11
34823,ENSG00000238391.1,RNA5SP233,rRNA_pseudogene,1
34824,ENSG00000238399.1,MIR2053,miRNA,0
34825,ENSG00000238405.1,RNA5SP311,rRNA_pseudogene,1
34826,ENSG00000238406.1,RNU7-171P,snRNA,2
34827,ENSG00000238410.1,AC007099.3,snoRNA,0
34828,ENSG00000238417.1,RNU7-63P,snRNA,0
34829,ENSG00000238419.1,RNU7-186P,snRNA,1
34830,ENSG00000238420.1,RNU6-437P,snRNA,1
34831,ENSG00000238423.1,SNORD42B,snoRNA,0
34832,ENSG00000238426.1,Y_RNA,misc_RNA,0
34833,ENSG00000238427.1,RNU7-136P,snRNA,1
34834,ENSG00000238431.1,RNU7-157P,snRNA,0
34835,ENSG00000238440.1,AC135279.1,snoRNA,0
34836,ENSG00000238441.1,RNU7-130P,snRNA,0
34837,ENSG00000238443.1,Y_RNA,misc_RNA,0
34838,ENSG00000238444.1,RNU6-893P,snRNA,0
34839,ENSG00000238446.1,RNU7-38P,snRNA,1
34840,ENSG00000238447.1,RNU7-134P,snRNA,0
34841,ENSG00000238452.1,RNU7-144P,snRNA,0
34842,ENSG00000238456.1,RNU6-1014P,snRNA,0
34843,ENSG00000238457.1,RNU7-169P,snRNA,0
34844,ENSG00000238468.1,RNU7-14P,snRNA,0
34845,ENSG00000238478.1,RNU6-498P,snRNA,0
34846,ENSG00000238482.1,RNU6-1208P,snRNA,0
34847,ENSG00000238485.1,AL161777.1,snoRNA,1
34848,ENSG00000238489.1,RNU6-749P,snRNA,0
34849,ENSG00000238490.1,Y_RNA,misc_RNA,0
34850,ENSG00000238493.1,RNU6-221P,snRNA,0
34851,ENSG00000238498.1,SNORD13P1,snoRNA,1
34852,ENSG00000238500.1,RNU7-87P,snRNA,0
34853,ENSG00000238503.1,SNORD18,snoRNA,0
34854,ENSG00000238509.1,RNU6-104P,snRNA,0
34855,ENSG00000238516.1,Y_RNA,misc_RNA,1
34856,ENSG00000238517.1,MIR1270,miRNA,0
34857,ENSG00000238519.1,U8,snoRNA,0
34858,ENSG00000238523.1,RNU7-107P,snRNA,0
34859,ENSG00000238529.1,RNU6-599P,snRNA,0
34860,ENSG00000238531.1,SNORD105B,snoRNA,0
34861,ENSG00000238540.1,RNU7-93P,snRNA,0
34862,ENSG00000238542.1,RNU7-104P,snRNA,0
34863,ENSG00000238551.1,RNU6-1193P,snRNA,0
34864,ENSG00000238554.1,RNU1-88P,snRNA,0
34865,ENSG00000238558.1,RNU7-21P,snRNA,0
34866,ENSG00000238560.1,Y_RNA,misc_RNA,0
34867,ENSG00000238561.1,RNU6ATAC28P,snRNA,0
34868,ENSG00000238562.1,RNU7-159P,snRNA,0
34869,ENSG00000238570.1,AC092654.1,snoRNA,0
34870,ENSG00000238575.1,AP005136.1,snoRNA,1
34871,ENSG00000238578.1,SNORD4A,snoRNA,0
34872,ENSG00000238584.1,RNU7-167P,snRNA,0
34873,ENSG00000238585.1,Y_RNA,misc_RNA,0
34874,ENSG00000238590.1,RNU7-54P,snRNA,0
34875,ENSG00000238594.1,AL355497.3,snoRNA,0
34876,ENSG00000238597.1,SNORD4B,snoRNA,0
34877,ENSG00000238606.1,RNU7-7P,snRNA,0
34878,ENSG00000238609.1,RNU7-94P,snRNA,0
34879,ENSG00000238610.1,RNU7-26P,snRNA,0
34880,ENSG00000238616.1,RNU6-300P,snRNA,0
34881,ENSG00000238619.1,RNU6-775P,snRNA,0
34882,ENSG00000238622.1,SNORD97,snoRNA,0
34883,ENSG00000238627.1,RNA5SP489,rRNA_pseudogene,0
34884,ENSG00000238628.1,AL133211.1,snoRNA,0
34885,ENSG00000238632.1,RNU7-126P,snRNA,0
34886,ENSG00000238645.1,AC079416.1,snoRNA,0
34887,ENSG00000238649.1,SNORD42A,snoRNA,0
34888,ENSG00000238650.1,SNORD54,snoRNA,0
34889,ENSG00000238653.1,RNU7-62P,snRNA,0
34890,ENSG00000238658.1,RNU6-625P,snRNA,0
34891,ENSG00000238669.1,RNU6-333P,snRNA,0
34892,ENSG00000238680.1,RNU6-1037P,snRNA,0
34893,ENSG00000238685.1,AC092365.1,snoRNA,1
34894,ENSG00000238694.1,AC020589.1,snoRNA,0
34895,ENSG00000238697.1,RNU6-261P,snRNA,0
34896,ENSG00000238698.1,RNU7-147P,snRNA,0
34897,ENSG00000238704.1,RNU7-97P,snRNA,0
34898,ENSG00000238705.1,MIR1976,miRNA,0
34899,ENSG00000238707.1,AC025039.1,snoRNA,0
34900,ENSG00000238709.1,RNU7-56P,snRNA,0
34901,ENSG00000238711.1,RNY4P25,misc_RNA,0
34902,ENSG00000238713.1,Y_RNA,misc_RNA,3
34903,ENSG00000238719.1,RNU7-96P,snRNA,1
34904,ENSG00000238721.1,RNU7-194P,snRNA,0
34905,ENSG00000238723.1,Y_RNA,misc_RNA,0
34906,ENSG00000238724.1,AC020549.1,snoRNA,0
34907,ENSG00000238728.1,MIR1972-1,miRNA,2
34908,ENSG00000238730.1,RNU7-164P,snRNA,0
34909,ENSG00000238731.1,RNU7-90P,snRNA,0
34910,ENSG00000238735.1,RNU7-113P,snRNA,1
34911,ENSG00000238741.1,SCARNA7,scaRNA,11
34912,ENSG00000238745.1,AC113340.2,snoRNA,0
34913,ENSG00000238749.1,Y_RNA,misc_RNA,0
34914,ENSG00000238750.1,RNU7-27P,snRNA,0
34915,ENSG00000238754.1,SCARNA18B,snoRNA,0
34916,ENSG00000238755.3,LINC02006,lncRNA,17
34917,ENSG00000238759.1,RNU7-155P,snRNA,0
34918,ENSG00000238761.1,AL591521.1,snoRNA,0
